[2018-12-07 01:15:05,376 INFO] Loading train dataset from data/iwslt15.train.0.pt, number of examples: 164294
[2018-12-07 01:15:05,543 INFO]  * vocabulary size. source = 50002; target = 50004
[2018-12-07 01:15:05,543 INFO] Building model...
[2018-12-07 01:15:13,895 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(50002, 500, padding_idx=1)
        )
      )
    )
    (rnn): LSTM(500, 250, num_layers=2, dropout=0.3, bidirectional=True)
  )
  (decoder): StdRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(50004, 500, padding_idx=1)
        )
      )
    )
    (dropout): Dropout(p=0.3)
    (rnn): LSTM(500, 500, num_layers=2, dropout=0.3)
    (attn): GlobalAttention(
      (linear_context): Linear(in_features=500, out_features=500, bias=False)
      (linear_query): Linear(in_features=500, out_features=500, bias=True)
      (v): Linear(in_features=500, out_features=1, bias=False)
      (linear_out): Linear(in_features=1000, out_features=500, bias=True)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=500, out_features=50004, bias=True)
    (1): LogSoftmax()
  )
)
[2018-12-07 01:15:13,896 INFO] encoder: 28009000
[2018-12-07 01:15:13,896 INFO] decoder: 55063504
[2018-12-07 01:15:13,896 INFO] * number of parameters: 83072504
[2018-12-07 01:15:13,898 INFO] Starting training on GPU: [0]
[2018-12-07 01:15:13,898 INFO] Start training...
[2018-12-07 01:15:15,670 INFO] Loading train dataset from data/iwslt15.train.0.pt, number of examples: 164294
[2018-12-07 01:15:21,027 INFO] Step 50/100000; acc:   5.02; ppl: 40909.46; xent: 10.62; lr: 0.50000; 9334/10813 tok/s;      5 sec
[2018-12-07 01:15:26,206 INFO] Step 100/100000; acc:   6.89; ppl: 4012.81; xent: 8.30; lr: 0.50000; 10104/11075 tok/s;     11 sec
[2018-12-07 01:15:31,267 INFO] Step 150/100000; acc:  10.44; ppl: 1598.24; xent: 7.38; lr: 0.50000; 9701/11866 tok/s;     16 sec
[2018-12-07 01:15:36,538 INFO] Step 200/100000; acc:  11.19; ppl: 1744.04; xent: 7.46; lr: 0.50000; 10137/10809 tok/s;     21 sec
[2018-12-07 01:15:41,637 INFO] Step 250/100000; acc:  11.79; ppl: 1202.50; xent: 7.09; lr: 0.50000; 9902/11486 tok/s;     26 sec
[2018-12-07 01:15:46,826 INFO] Step 300/100000; acc:  12.05; ppl: 979.54; xent: 6.89; lr: 0.50000; 10427/11051 tok/s;     31 sec
[2018-12-07 01:15:52,197 INFO] Step 350/100000; acc:  12.44; ppl: 950.95; xent: 6.86; lr: 0.50000; 10678/10752 tok/s;     37 sec
[2018-12-07 01:15:57,068 INFO] Step 400/100000; acc:  12.60; ppl: 867.88; xent: 6.77; lr: 0.50000; 9323/11794 tok/s;     41 sec
[2018-12-07 01:16:02,376 INFO] Step 450/100000; acc:  12.59; ppl: 755.22; xent: 6.63; lr: 0.50000; 9979/11177 tok/s;     47 sec
[2018-12-07 01:16:07,233 INFO] Step 500/100000; acc:  12.91; ppl: 696.44; xent: 6.55; lr: 0.50000; 10047/11763 tok/s;     52 sec
[2018-12-07 01:16:12,377 INFO] Step 550/100000; acc:  12.88; ppl: 651.44; xent: 6.48; lr: 0.50000; 10687/11801 tok/s;     57 sec
[2018-12-07 01:16:17,463 INFO] Step 600/100000; acc:  14.09; ppl: 580.54; xent: 6.36; lr: 0.50000; 9437/10949 tok/s;     62 sec
[2018-12-07 01:16:22,850 INFO] Step 650/100000; acc:  14.11; ppl: 578.18; xent: 6.36; lr: 0.50000; 10322/10783 tok/s;     67 sec
[2018-12-07 01:16:27,805 INFO] Step 700/100000; acc:  14.26; ppl: 515.28; xent: 6.24; lr: 0.50000; 9741/11632 tok/s;     72 sec
[2018-12-07 01:16:33,042 INFO] Step 750/100000; acc:  14.51; ppl: 497.59; xent: 6.21; lr: 0.50000; 11018/11497 tok/s;     77 sec
[2018-12-07 01:16:37,928 INFO] Step 800/100000; acc:  14.77; ppl: 447.07; xent: 6.10; lr: 0.50000; 9297/11562 tok/s;     82 sec
[2018-12-07 01:16:43,120 INFO] Step 850/100000; acc:  14.81; ppl: 450.92; xent: 6.11; lr: 0.50000; 9589/11268 tok/s;     87 sec
[2018-12-07 01:16:48,070 INFO] Step 900/100000; acc:  14.67; ppl: 428.91; xent: 6.06; lr: 0.50000; 10657/11612 tok/s;     92 sec
[2018-12-07 01:16:53,259 INFO] Step 950/100000; acc:  15.10; ppl: 406.74; xent: 6.01; lr: 0.50000; 9421/11123 tok/s;     98 sec
[2018-12-07 01:16:58,288 INFO] Step 1000/100000; acc:  15.07; ppl: 399.52; xent: 5.99; lr: 0.50000; 10813/11712 tok/s;    103 sec
[2018-12-07 01:17:03,680 INFO] Step 1050/100000; acc:  14.87; ppl: 395.35; xent: 5.98; lr: 0.50000; 10055/10725 tok/s;    108 sec
[2018-12-07 01:17:08,595 INFO] Step 1100/100000; acc:  15.57; ppl: 379.20; xent: 5.94; lr: 0.50000; 9752/11675 tok/s;    113 sec
[2018-12-07 01:17:13,646 INFO] Step 1150/100000; acc:  15.68; ppl: 339.05; xent: 5.83; lr: 0.50000; 10029/10917 tok/s;    118 sec
[2018-12-07 01:17:18,791 INFO] Step 1200/100000; acc:  15.32; ppl: 350.21; xent: 5.86; lr: 0.50000; 10152/12046 tok/s;    123 sec
[2018-12-07 01:17:24,249 INFO] Step 1250/100000; acc:  15.41; ppl: 344.59; xent: 5.84; lr: 0.50000; 10062/11123 tok/s;    129 sec
[2018-12-07 01:17:28,864 INFO] Step 1300/100000; acc:  16.30; ppl: 319.39; xent: 5.77; lr: 0.50000; 10267/12058 tok/s;    133 sec
[2018-12-07 01:17:34,347 INFO] Step 1350/100000; acc:  15.69; ppl: 324.68; xent: 5.78; lr: 0.50000; 9882/11140 tok/s;    139 sec
[2018-12-07 01:17:39,323 INFO] Step 1400/100000; acc:  16.27; ppl: 308.70; xent: 5.73; lr: 0.50000; 9742/10958 tok/s;    144 sec
[2018-12-07 01:17:44,536 INFO] Step 1450/100000; acc:  16.43; ppl: 294.34; xent: 5.68; lr: 0.50000; 10329/10843 tok/s;    149 sec
[2018-12-07 01:17:49,521 INFO] Step 1500/100000; acc:  15.77; ppl: 307.64; xent: 5.73; lr: 0.50000; 9900/11849 tok/s;    154 sec
[2018-12-07 01:17:54,580 INFO] Step 1550/100000; acc:  16.10; ppl: 292.56; xent: 5.68; lr: 0.50000; 10322/11387 tok/s;    159 sec
[2018-12-07 01:17:59,481 INFO] Step 1600/100000; acc:  16.91; ppl: 277.16; xent: 5.62; lr: 0.50000; 10126/11668 tok/s;    164 sec
[2018-12-07 01:18:04,553 INFO] Step 1650/100000; acc:  16.28; ppl: 284.82; xent: 5.65; lr: 0.50000; 9151/11618 tok/s;    169 sec
